idCliente,DtCriacao,idadeBase,COUNT(t2.idtransacao)
05d4733d-237f-450a-b868-73559ee81956,2025-10-02 12:08:22.939000,112.94705113396,1
05de679b-9989-4416-9aa4-20c149999c8d,2024-02-01 00:00:00.000000,722.452861319296,70
05f22241-6fc0-4d28-ac38-c01e6350b0c7,2024-11-21 12:41:19.550000,427.924169189762,4
05f3aaf3-6295-4e7a-a76e-4838c653b4f0,2024-02-01 00:00:00.000000,722.452861319296,2
05f456ed-69a2-428a-932a-8218a56628cc,2025-07-14 12:44:13.744000,192.922155300621,1
05f6c58c-5749-46a6-8aa7-07768c3a6f03,2024-02-01 00:00:00.000000,722.452861319296,1
06033a3f-6bf9-4fb0-bfd2-da27da240c4a,2025-11-11 23:14:45.375000,72.4842849303968,0
061c9dc7-dbdb-42d6-9ef3-307d2f7bfa6e,2025-07-22 13:07:15.570000,184.906159930397,0
062a18af-4ee0-41c0-9dde-b56da8f7272d,2025-09-16 12:04:02.676000,128.950060393196,59
064bf980-b252-4328-bf6a-87f239fe3e85,2025-10-07 14:55:23.319000,107.831067337655,0
0651419a-7e4e-4331-9399-443bf9597f5c,2024-02-01 00:00:00.000000,722.452861319296,18
065194d3-d70e-4fa1-9035-1808d6e222b3,2024-02-01 00:00:00.000000,722.452861319296,8
065cee67-a79e-4da0-badb-b28465f935c7,2025-12-15 23:37:15.008000,38.4686599303968,0
06676b84-f81c-4b38-a158-89899683fb06,2025-03-11 12:53:44.911000,317.915546504315,37
0669e202-3be1-4bf5-8d06-df3839de88f2,2025-08-25 13:10:42.919000,150.90376409702,2
066c9fc6-f704-4165-a8f3-3d1968b0d4a3,2024-02-01 00:00:00.000000,722.452861319296,127
0676528b-8214-4832-9f82-0383b61dca07,2024-02-01 00:00:00.000000,722.452861319296,5
06ae0c96-70f2-4a52-b952-9fb92689dc81,2025-08-25 12:23:57.657000,150.936229374725,29
06b409f2-33b4-40e8-9852-48a6da5edc3c,2025-10-20 13:20:34.737000,94.8969122450799,73
06ba648a-4f7c-4855-8194-9a8f256e21e5,2025-04-11 12:06:26.532000,286.948393726721,16
06cd7d0d-d65f-4fba-b871-541e02dd8427,2024-02-01 00:00:00.000000,722.452861319296,0
06d758bb-c5e5-4e0e-8c44-276b8ac4cfb6,2025-07-03 13:22:04.334000,203.895870578475,3
06d7ccda-1660-4cb3-8ed8-e82870a73be4,2025-03-20 11:07:47.119000,308.989122893196,0
06d83d70-52bf-48a6-b35d-79b5357d3dcb,2024-02-01 00:00:00.000000,722.452861319296,12
06dfd571-9e08-490d-a632-83a2def99edf,2024-02-01 00:00:00.000000,722.452861319296,1
06ec7361-1bfb-432d-99c8-a647893baf97,2024-12-11 12:31:10.063000,407.931217800826,29
06faf76d-37e2-4152-8340-cea8e10877e9,2024-02-01 00:00:00.000000,722.452861319296,0
06fd8696-27eb-48ae-8506-e01033153dcf,2024-02-01 00:00:00.000000,722.452861319296,1
0705ab51-620a-4093-8771-9e7aaac39e0d,2024-02-01 00:00:00.000000,722.452861319296,9
070b473a-8707-4c34-bb84-0425266b09ad,2025-09-08 12:11:04.190000,136.945176133886,1
0716bd98-0c2d-4918-94e6-246fbfd7729a,2025-02-14 11:43:20.582000,342.964435393456,2
071cc35f-ea3f-4a76-bc08-220e50b0df4d,2024-11-19 12:47:43.286000,429.91972474521,1
071f7e17-3378-4945-9626-e478326d62de,2025-01-27 11:53:52.783000,360.957120578736,0
072aba85-cb25-41af-b11e-7b483d97b6e7,2025-11-17 20:15:03.094000,66.6090765972622,76
072ee7ee-abbf-4f77-b8ac-8e2c17493d15,2024-02-01 00:00:00.000000,722.452861319296,2
073306ac-f4b5-4cee-ab79-9c079d891ba0,2024-02-01 00:00:00.000000,722.452861319296,1
073d2537-6d5c-4e01-b800-c9889c47e8de,2025-03-10 12:15:02.080000,318.942421504296,53
074f10c2-b7a0-4eae-9ec9-aa3bbaf5ee0c,2024-02-01 00:00:00.000000,722.452861319296,19
07639d34-ee64-4ed6-b33c-9bb5f793dde8,2026-01-07 12:25:21.945000,15.9352571526542,0
0765524d-ccff-48ef-9f12-1928b0d674d3,2025-06-09 12:44:56.516000,227.921657615807,78
0772ceff-f217-43c5-a4d2-26084455acb1,2025-08-26 12:20:06.035000,149.93890298577,4
077540bf-8b24-4a93-90ed-4d3787285951,2025-10-18 16:12:08.668000,96.7777687269263,0
0777d361-7c2f-4724-b117-46a5819363ab,2025-01-27 11:04:14.832000,360.991588171106,64
0783d883-f10d-40d3-885c-5f3dadf8f276,2024-02-01 00:00:00.000000,722.452861319296,23
07aa65c2-e819-4d9c-9245-a1bc5124c505,2025-07-16 09:30:37.189000,191.056599745061,0
07ab2693-2aad-49fa-92dd-c80d9e995b2b,2025-02-17 11:31:38.581000,339.972560393158,0
07ab98e7-33ca-4833-93eb-a7d8a113d614,2025-12-27 02:27:56.926000,27.3501298376359,0
07b5982b-6c19-4fa3-8131-9ddc3106e1f3,2025-08-25 12:35:29.156000,150.928220115602,5
07c93c33-c0aa-412b-aea2-efab27efc8c0,2025-01-02 12:53:05.650000,385.91599789355,38
07e359aa-8dfa-4a4b-ae3c-2ae38dc34764,2025-08-01 20:09:55.451000,174.612641411833,6
07f950f9-77ec-4a79-ad63-d9d6f9e1e03e,2024-02-01 00:00:00.000000,722.452861319296,0
0811e3d8-cd31-4c6c-bc01-833ac04e16b8,2025-09-18 12:04:32.399000,126.949713170994,13
0815b218-715a-4616-a75b-5b6c910df6e3,2025-10-20 13:18:44.872000,94.8981853933074,0
081708eb-5a29-45b5-a5e7-5a3bd06b5cff,2026-01-03 22:43:40.261000,19.5058705783449,0
082069f5-d13d-467c-a3ab-234c006d6e95,2024-02-01 00:00:00.000000,722.452861319296,18
08296e7f-4af4-484e-8b24-ac48889e011b,2025-03-06 12:16:20.199000,322.941518726759,28
0864d822-5ecc-40fc-a727-bc22386442e1,2024-11-22 11:40:15.512000,426.966576597188,54
086bc05e-8aab-41fd-b15c-3d5e46ebefb7,2024-02-01 00:00:00.000000,722.452861319296,17
086e2af0-4d6c-44f7-a838-e8c1f9b75972,2025-02-13 12:41:45.365000,343.923868263606,176
087cb51c-5d11-4f86-b809-cc8a9b127300,2025-10-09 12:59:16.931000,105.911703912076,1
087ed7b7-ad98-4b3f-9db5-336226b976d8,2025-02-25 11:34:26.587000,331.970615949016,1054
088bc725-bfd9-4ba8-b2da-78ff4d0de29f,2025-07-08 07:53:57.927000,199.123729374725,0
089c45b3-627c-42fc-9f98-195434f36aab,2024-02-01 00:00:00.000000,722.452861319296,0
08a0c6c0-1f86-4c58-bc7e-ffc866f07eb7,2025-03-10 13:02:55.249000,318.909169189632,105
08a156d5-b75e-4e10-ab2c-3f22fb45f6c3,2024-02-01 00:00:00.000000,722.452861319296,15
08a2d748-cfdf-4a88-ab5b-19a20e08b41a,2025-09-29 13:27:09.403000,115.892340485938,7
08b3eed4-6cb3-47a4-b1ed-144a72653b3e,2025-02-10 11:44:54.211000,346.963347430341,2
08bff46d-4dd0-49c1-ba65-77311b068b13,2025-07-22 00:31:35.602000,185.430928449146,0
08d61419-91a1-40e9-9a7f-fbd9dd17a726,2025-06-03 13:14:59.094000,233.900789559819,94
08e2d146-ef3e-46b3-9cdf-8faae7a4baf6,2025-11-03 12:19:43.045000,80.9391691898927,12
08f2d56c-9ac5-4788-a594-880a15b29841,2024-02-01 00:00:00.000000,722.452861319296,0
08fd43aa-af91-4d07-8c63-c1648af971f3,2024-02-01 00:00:00.000000,722.452861319296,1
091295b8-6bb5-4eb4-8769-c82f9d109383,2024-02-01 00:00:00.000000,722.452861319296,14
0939419f-bef4-45fb-8d67-81a2a89ae794,2025-02-10 11:49:17.384000,346.960303449072,11
093f1091-fa89-4c3c-bcd8-d64c389045b8,2025-08-25 12:12:27.258000,150.944215485826,1
0940799f-29b9-4a07-8d43-c8f1daea0110,2025-09-29 13:32:31.388000,115.888613634277,0
0950e159-517b-4fdc-b315-fd70a9063f42,2025-07-16 01:04:49.104000,191.407849745359,0
09567ba0-e4b2-40cc-9094-075153675e63,2025-02-19 12:38:18.372000,337.926264096983,11
0957ed8c-374a-4851-bcac-4e34807e5c64,2025-08-19 00:05:15.227000,157.44921548618,1
095ee630-7de5-4104-b122-f624078b99b1,2024-02-01 00:00:00.000000,722.452861319296,62
096d3c69-2991-4330-affd-6f1ede6c08f2,2025-10-18 13:20:21.170000,96.897062708158,0
09741d42-fbbc-4d98-8657-03295845f68c,2024-02-01 00:00:00.000000,722.452861319296,3
09765e9e-c2ad-40af-aec0-4479a0c49c0b,2024-02-01 00:00:00.000000,722.452861319296,2
0982064d-e4f1-489e-8bb8-2e7c9402c56c,2024-02-01 00:00:00.000000,722.452861319296,6
09863c51-3b42-45e4-950c-7c09b8ecd0e8,2024-02-01 00:00:00.000000,722.452861319296,1
0986d793-ced7-4bdd-ba67-1a9ecca883a8,2024-02-01 00:00:00.000000,722.452861319296,1
0994a81f-9865-4356-9e82-c9e8d2881672,2024-02-01 00:00:00.000000,722.452861319296,6
09a72955-1c34-40cb-97b3-aec63b377351,2024-02-01 00:00:00.000000,722.452861319296,19
09ae8e28-fcb8-4f97-811a-b9a925618fb8,2025-09-11 12:21:12.295000,133.938139097299,3
09aef4e8-6921-45d8-9baf-5002fca61e84,2026-01-05 12:19:52.807000,17.9390650228597,1
09b145b6-db20-4c5b-8b6d-637b8ca8c3c4,2025-07-14 16:13:42.189000,192.776680763811,0
09b9f072-a54d-4ea2-846e-f75e8d361051,2025-12-09 10:50:58.784000,45.0008011339232,0
09d8afcc-7c03-4d9c-bb8a-be79d0c18ba6,2025-02-10 13:23:46.034000,346.894690022804,2
09e7aee4-3d40-4af7-984c-0108b66bda5a,2025-09-29 12:42:55.262000,115.923058078624,1
0a0e8023-0bcf-45b6-a570-abc33f9d0703,2025-01-15 12:39:24.401000,372.925500208046,11
0a22796e-ec76-45c1-8aaf-c5e333d1e2bc,2025-01-27 11:36:06.036000,360.969458541367,1
0a36ac7c-408b-4165-a124-fb22bd243998,2024-02-01 00:00:00.000000,722.452861319296,1
0a4eb062-1cd2-44fe-809e-922eaa4e8fac,2025-08-27 18:46:04.027000,148.670870578382,0
0a64ebad-71c5-4552-a973-203900ecb78b,2025-02-25 13:02:35.736000,331.909400671255,47
0a6720ce-ca90-400a-8361-7f025c40727a,2024-02-01 00:00:00.000000,722.452861319296,2
0a763836-bfe0-4d4b-a08a-02eb8d10e32a,2025-07-16 02:03:04.572000,191.367398356553,0
0a7c1189-e844-4d74-952a-ed72496ef5b0,2025-07-18 14:11:44.930000,188.861379837617,0
0a89b0f6-2b47-436f-b0e1-a459fa269693,2025-06-16 13:26:49.779000,220.892571967561,2
0ac926ef-5ca1-460f-a261-a672cb3e02ad,2025-08-25 12:23:38.238000,150.936449282337,142
0ad3ed18-1fdf-4d52-83d7-9b0141066079,2025-09-29 13:32:47.639000,115.888428448699,1
0ade65a7-c1b0-4aa5-8ab6-a4ad78028037,2025-03-07 13:04:22.172000,321.908162245061,1962
0ae45f07-be92-43d6-a01b-20b846b97ffc,2026-01-08 10:50:55.746000,15.0008358564228,0
0af0bdf0-d17a-41bd-b8f6-6b3cef165bd8,2024-02-01 00:00:00.000000,722.452861319296,21
0af820eb-ce61-42d3-89bb-2d5d901ace9f,2024-02-01 00:00:00.000000,722.452861319296,11
0b07d3e4-7682-4d66-b418-587b7be8efa4,2024-02-01 00:00:00.000000,722.452861319296,143
0b0bda4c-a9de-4c38-a47a-86b6123163a3,2024-02-01 00:00:00.000000,722.452861319296,0
0b0fed33-f8b7-49cb-9fa2-ff900a0caaf0,2024-02-01 00:00:00.000000,722.452861319296,2
0b3fa997-c264-439b-8169-6bb14a4c47de,2024-02-01 00:00:00.000000,722.452861319296,1
0b474011-385e-4990-8106-cdcca66ec3f8,2024-02-01 00:00:00.000000,722.452861319296,18
0b646b30-63a8-4b05-a3e7-dda3ae39e6b7,2024-02-01 00:00:00.000000,722.452861319296,594
0b67efa8-a408-4a3e-bc9d-2407b853745b,2025-07-09 13:14:59.585000,197.900789559819,0
0b76c105-e036-4cbd-ba70-d334f4fbca81,2024-02-01 00:00:00.000000,722.452861319296,5
0b8af28e-f60a-4afd-9189-1d98980ad275,2024-02-01 00:00:00.000000,722.452861319296,15
0ba1879e-862c-45ad-96be-4cffc02968f7,2025-02-24 13:07:44.396000,332.905824282207,1
0ba1f43e-dee6-4440-8e1f-d90b68239aa9,2025-04-14 11:59:30.360000,283.953208541498,79
0ba90a7f-c3af-48d8-9a7e-6deb574b8f4d,2025-09-03 16:55:26.114000,141.747699282132,0
0bb80954-a309-484e-8172-3b23e1ed6ae6,2025-06-16 12:05:11.080000,220.949261782225,11
0bd631a3-4bbb-4432-b823-392662821b3d,2025-10-16 14:24:18.633000,98.8526529860683,79
0bea3e7d-a4f8-4281-83bd-888bd5fe70d0,2024-02-01 00:00:00.000000,722.452861319296,40
0becf997-a205-4d16-8235-c9aebc525c2e,2024-02-01 00:00:00.000000,722.452861319296,5
0bedbd0f-25d4-4594-ad7d-46766f4522be,2024-02-01 00:00:00.000000,722.452861319296,3
0bf26ef8-ead0-4432-a432-c4486697a556,2025-08-07 14:10:56.920000,168.861935393419,0
0bf582b4-6ec8-49b7-b767-e8472eaaf20c,2025-08-26 12:09:25.657000,149.946321967524,9
0c0db744-6eb6-495a-b02d-4621bb8bd7a5,2025-09-08 00:12:48.908000,137.443972430192,0
0c13d1d1-3ba2-48a9-b406-bc0a2912e097,2024-02-01 00:00:00.000000,722.452861319296,81
0c19de57-f3fa-4a16-830e-bcb56bb1a190,2024-02-01 00:00:00.000000,722.452861319296,5
0c4bd595-1a0e-44f3-ba22-67d6bfaae9b7,2024-02-01 00:00:00.000000,722.452861319296,16
0c627c11-de12-420b-98d0-3d15481aa95b,2024-02-01 00:00:00.000000,722.452861319296,1
0c714e27-57ea-4a0e-a810-021603c47eb6,2025-03-13 10:54:57.310000,315.998034930322,2
0c7344e3-9b32-42e2-bdab-b71052aebc98,2024-02-01 00:00:00.000000,722.452861319296,12
0c8ff71b-4e6a-4f95-8789-f4be4a0a2f40,2025-05-30 12:12:50.842000,237.943949282169,50
0cac5e84-7a72-40cc-a453-da32a463c92c,2025-08-26 12:05:18.545000,149.94918076368,16
0cadd654-cb67-45e3-b273-7dae9e863cfe,2024-02-01 00:00:00.000000,722.452861319296,2
0cba5934-23c0-4b67-9792-ec9fd8de4da3,2025-08-08 17:53:08.651000,167.707629838027,2
0cbf89d1-89ea-46ab-8f97-54f66802d1c3,2025-09-01 20:39:42.477000,143.591958541423,0
0ccc6ef1-e8d2-43de-8534-300b1f77f06e,2025-03-10 11:34:14.248000,318.970754837617,2
0ce99e88-1cd3-4f5a-b998-f1aabc46db49,2024-02-01 00:00:00.000000,722.452861319296,1
0cec974f-3aac-4ff3-847e-0d157f367d6e,2024-02-01 00:00:00.000000,722.452861319296,2
0cf04742-ce68-45ac-8487-1bbb0c207989,2025-10-02 13:58:53.823000,112.870303448755,9
0cf29076-7b8b-45db-a057-7feb50b6e30b,2025-10-06 11:48:53.129000,108.96058122674,80
0d19c800-9723-4aca-b3ba-3cf779044f9b,2024-02-01 00:00:00.000000,722.452861319296,704
0d250985-1afd-43e3-b49f-91d6e56f40f4,2025-10-25 01:09:40.342000,90.4044816894457,0
0d27b42b-e37a-4671-b3b3-b620df5acc49,2024-02-01 00:00:00.000000,722.452861319296,1
0d316a4b-9558-466e-8fa5-dda473cc2b09,2025-10-07 21:59:33.971000,107.536507152487,0
0d449315-1f18-4590-8b14-aaae53cabd1e,2025-09-27 23:07:33.652000,117.489284930285,0
